id,year_recorded,month_recorded,day_recorded,age_of_pump,date_recorded_distance_days_20140101,funder_num,installer_num,wpt_name_num,basin_num,subvillage_num,region_num,lga_num,ward_num,public_meeting_num,recorded_by_num,scheme_management_num,scheme_name_num,permit_num,extraction_type_num,extraction_type_group_num,extraction_type_class_num,management_num,management_group_num,payment_num,payment_type_num,water_quality_num,quality_group_num,quantity_num,quantity_group_num,source_num,source_type_num,source_class_num,waterpoint_type_num,waterpoint_type_group_num,funder_freq,installer_freq,basin_freq,region_freq,lga_freq,ward_freq,scheme_name_freq,funder_clean_num,installer_clean_num,funder_clean_freq,installer_clean_freq,5_nearest_functional,5_nearest_need_repair,5_nearest_broken,10_nearest_functional,10_nearest_need_repair,10_nearest_broken,20_nearest_functional,20_nearest_need_repair,20_nearest_broken,40_nearest_functional,40_nearest_need_repair,40_nearest_broken
63155,2011,7,29,2011,887,1702,1779,36358,4,6361,4,81,555,1,0,7,2838,1,6,10,5,7,4,0,2,6,2,1,1,8,6,0,1,1,47,45,12871,4174,505,39,35258,1683,1681,47,45,0,0,5,1,0,9,2,0,18,8,0,32
67247,2011,3,1,7,1037,456,1034,8728,8,13581,11,83,1963,1,0,7,1987,1,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1,11,10,7577,5038,846,10,21,450,976,11,10,5,0,0,8,0,2,15,1,4,21,5,14
23387,2013,1,26,2,340,507,442,30716,7,13673,7,37,1645,1,0,12,2838,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3,11299,21751,5587,1920,497,27,35258,506,423,11299,21758,2,1,2,4,2,4,9,3,8,11,3,26
17873,2012,10,19,2012,439,2140,2372,36088,3,13359,17,9,905,2,0,12,2838,0,9,6,3,6,3,6,6,7,5,4,4,9,2,2,4,3,4504,4532,8052,6293,653,21,35258,0,0,-1,-1,4,0,1,8,0,2,10,0,10,26,0,14
18197,2011,6,3,2,943,808,2165,13641,6,17588,3,91,999,1,0,7,2838,0,8,5,1,7,4,0,2,6,2,1,1,1,0,0,4,3,1623,262,9987,6599,3128,153,35258,799,1960,1623,286,4,0,1,7,0,3,16,0,4,32,0,8
24834,2013,2,16,14,319,720,865,38647,3,4867,5,28,1423,1,0,11,2838,1,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1,30,31,8052,3533,1322,48,35258,711,778,30,31,5,0,0,9,1,0,14,4,2,27,10,3
4091,2011,3,8,40,1030,507,442,23370,5,13908,20,52,1310,1,0,7,2490,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1,11299,21751,11143,3186,870,45,39,506,423,11299,21758,5,0,0,10,0,0,19,0,1,34,0,6
33261,2011,4,18,2011,989,2140,2372,4995,1,4419,10,100,476,1,0,7,2424,2,3,1,0,7,4,6,6,6,2,4,4,8,6,0,1,1,4504,4532,6332,5758,1381,9,188,0,0,-1,-1,2,0,3,4,0,6,9,1,10,23,1,16
44384,2013,2,7,19,328,2010,2147,35373,0,12473,8,63,273,1,0,7,28,1,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1,18,68,9642,1972,385,40,23,1988,1949,18,128,4,0,1,9,0,1,14,0,6,27,0,13
62096,2012,12,10,2012,387,1866,1955,17475,3,10486,19,115,443,0,0,7,2838,1,9,6,3,7,4,0,2,6,2,0,0,7,5,0,6,5,50,51,8052,2466,195,14,35258,1845,1815,50,51,1,0,4,3,0,7,5,1,14,11,1,28
64554,2013,3,15,3,292,0,1,19826,8,13770,1,20,154,2,0,4,2838,0,14,10,5,4,0,4,5,6,2,1,1,1,0,0,1,1,-1,-1,7577,1020,633,221,35258,0,0,-1,-1,5,0,0,9,0,1,17,0,3,33,0,7
68314,2011,3,1,29,1037,293,383,45683,6,6915,3,24,1369,1,0,7,1827,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1,3907,690,9987,6599,914,79,28,288,345,3907,786,5,0,0,10,0,0,20,0,0,35,0,5
53,2013,4,4,13,272,507,442,17001,5,19122,0,0,728,1,0,7,2008,1,3,1,0,7,4,4,5,6,2,2,2,8,6,0,1,1,11299,21751,11143,4111,1521,139,50,506,423,11299,21758,1,0,4,4,0,6,11,0,9,27,0,13
23426,2011,4,4,2011,1003,2140,2372,4752,1,4019,10,100,434,1,0,7,644,2,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,4504,4532,6332,5758,1381,179,858,0,0,-1,-1,3,0,2,5,1,4,11,2,7,25,2,13
38259,2013,1,29,29,337,1291,1459,43114,3,12356,15,114,1786,1,0,7,1794,1,3,1,0,7,4,0,2,6,2,0,0,6,4,1,1,1,949,190,8052,2242,221,41,40,1282,1333,949,450,0,0,5,3,0,7,7,0,13,9,0,31
16631,2013,3,1,15,306,293,384,13581,7,6238,16,86,1270,1,0,9,2838,0,15,11,1,11,4,3,1,6,2,2,2,7,5,0,4,3,3907,1305,5587,3306,845,123,35258,288,346,3907,1306,4,0,1,6,0,4,9,1,10,15,1,24
43162,2013,1,27,13,339,2140,2372,33356,0,10257,18,109,1430,1,0,0,1201,2,14,10,5,0,0,0,2,6,2,2,2,3,0,0,1,1,4504,4532,9642,2536,1202,80,490,0,0,-1,-1,4,0,1,5,2,3,13,3,4,24,3,13
44492,2011,7,10,2011,906,573,442,17468,4,8548,4,7,1821,1,0,7,2838,1,15,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3,2782,21751,12871,4174,622,21,35258,566,423,2782,21758,1,1,3,3,1,6,7,3,10,12,6,22
38884,2012,10,14,2012,444,1595,442,44315,0,14876,17,40,2005,0,0,7,2838,0,3,1,0,7,4,6,6,6,2,2,2,6,4,1,2,1,1,21751,9642,6293,503,43,35258,1580,423,1704,21758,2,0,3,3,1,6,4,2,14,12,5,23
13690,2011,3,21,7,1017,455,1364,23243,8,20295,11,71,708,1,0,7,907,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1,16,16,7577,5038,656,16,16,449,1239,16,16,5,0,0,9,1,0,16,2,2,27,6,7
60335,2013,3,18,41,289,507,442,26102,5,10171,6,73,668,2,0,2,1837,1,3,1,0,1,1,0,2,6,2,1,1,6,4,1,1,1,11299,21751,11143,5494,1566,28,28,506,423,11299,21758,1,1,3,1,3,6,1,5,14,6,10,24
31856,2012,10,6,2012,452,1599,442,35536,3,5349,17,25,2017,1,0,12,2838,1,8,5,1,11,4,6,6,6,2,2,2,7,5,0,4,3,1703,21751,8052,6293,1058,9,35258,1580,423,1704,21758,2,0,3,4,0,6,8,1,11,22,2,16
67891,2011,3,12,1,1026,2120,2220,1832,8,11320,14,3,148,1,0,8,254,1,6,10,5,10,4,4,5,6,2,1,1,6,4,1,1,1,154,377,7577,3331,1263,238,501,2096,2073,154,377,5,0,0,10,0,0,19,0,1,35,0,5
25564,2011,3,2,27,1036,1959,442,45683,1,6988,3,51,1098,1,0,7,2066,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,148,21751,6332,6599,687,4,5,1937,423,148,21758,1,0,4,5,0,5,15,0,5,32,0,8
55293,2011,2,26,27,1040,808,339,45683,1,19747,3,55,923,1,0,7,2582,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,1623,1347,6332,6599,789,145,25,799,290,1623,1354,5,0,0,10,0,0,19,0,1,39,0,1
31866,2013,3,30,6,277,199,442,12571,5,14424,6,73,701,1,0,10,1197,1,3,1,0,9,4,4,5,6,2,1,1,6,4,1,1,1,210,21751,11143,5494,1566,56,154,198,423,526,21758,5,0,0,9,0,1,18,0,2,37,0,3
71178,2011,7,20,2011,896,808,894,37998,2,11206,10,62,1373,1,0,7,2838,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3,1623,1120,3059,5758,1286,105,35258,799,858,1623,1135,2,0,3,6,0,4,9,1,10,11,1,28
60279,2011,3,4,9,1034,429,2141,45683,6,5764,3,91,2054,1,0,7,603,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,48,79,9987,6599,3128,111,18,425,1942,48,79,5,0,0,10,0,0,17,0,3,36,0,4
28615,2013,3,14,11,293,150,164,4084,1,11565,16,61,1157,1,0,10,157,1,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1,25,25,6332,3306,943,69,67,150,178,25,25,3,0,2,7,0,3,15,0,5,31,0,9
8744,2011,3,1,9,1037,507,339,45683,1,3548,3,55,2011,1,0,7,2667,0,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1,11299,1347,6332,6599,789,48,25,506,290,11299,1354,5,0,0,10,0,0,20,0,0,39,0,1
48308,2012,10,3,2012,455,24,2197,21220,3,20018,17,25,407,1,0,7,1214,1,3,1,0,7,4,4,5,6,2,1,1,8,6,0,2,1,34,496,8052,6293,1058,54,31,24,2037,34,498,3,0,2,6,0,4,8,0,12,15,0,25
49626,2012,11,8,40,419,1090,1134,18621,4,5788,9,10,93,1,0,8,163,1,3,1,0,10,4,6,6,6,2,0,0,2,4,1,2,1,728,17,12871,2451,533,34,20,1081,1131,728,26,1,1,3,3,1,6,6,2,12,12,2,26
38098,2013,10,3,3,90,1339,1498,8253,0,20118,0,65,1610,1,0,7,2292,1,3,1,0,10,4,6,6,6,2,2,2,8,6,0,1,1,189,92,9642,4111,1244,212,42,1327,1373,189,103,4,0,1,8,0,2,16,1,3,29,1,10
30309,2013,1,30,15,336,384,442,4071,4,14491,17,5,1660,1,0,9,2838,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3,1012,21751,12871,6293,1485,161,35258,380,423,1012,21758,0,4,1,0,7,3,1,15,4,4,30,6
8015,2011,7,20,2011,896,943,1080,18227,4,2,13,22,370,1,0,4,2838,1,8,5,1,4,0,0,2,4,4,1,1,7,5,0,4,3,4,4,12871,3897,175,47,35258,934,980,4,4,4,0,1,6,2,2,8,3,9,15,4,21
3496,2011,4,18,6,989,2106,1082,34253,8,13715,11,36,1381,1,0,7,1817,1,14,10,5,7,4,0,2,4,4,1,1,3,0,0,1,1,1701,24,7577,5038,1368,52,54,2083,981,1701,42,0,3,2,0,7,3,0,17,3,10,20,10
56971,2011,3,18,1,1020,507,442,23501,5,8478,20,52,1640,1,0,7,2838,1,15,11,1,7,4,0,2,4,4,1,1,7,5,0,4,3,11299,21751,11143,3186,870,10,35258,506,423,11299,21758,5,0,0,7,0,3,9,3,8,17,3,20
68616,2011,7,19,2011,897,1426,1571,37993,4,3385,13,15,508,1,0,7,192,1,4,2,1,7,4,0,2,6,2,2,2,3,0,0,4,3,72,61,12871,3897,603,86,704,1414,1440,72,61,3,1,1,6,2,2,12,3,5,23,8,9
8646,2013,2,18,30,317,293,384,18513,1,13927,16,86,1375,1,0,9,2838,0,15,11,1,11,4,5,3,6,2,2,2,7,5,0,4,3,3907,1305,6332,3306,845,243,35258,288,346,3907,1306,2,0,3,5,0,5,15,0,5,31,0,9
74104,2011,3,14,2011,1024,152,599,1330,6,3703,2,11,1069,1,0,7,536,1,7,4,2,7,4,6,6,6,2,2,2,3,0,0,2,1,136,170,9987,2779,439,7,4,152,552,136,653,1,2,2,3,2,5,8,2,10,15,3,22
37501,2013,1,24,17,342,1215,1181,22713,7,10894,12,88,1311,1,0,7,1218,0,3,1,0,7,4,4,5,6,2,2,2,8,6,0,1,1,8,8,5587,2144,271,20,78,1206,1271,8,8,0,0,5,0,2,8,3,3,14,8,3,29
33001,2012,10,10,2012,448,376,2197,3218,0,7568,19,94,1746,0,0,11,882,1,6,10,5,8,0,0,2,0,0,2,2,0,1,1,1,1,605,496,9642,2466,730,35,26,372,2037,605,498,4,0,1,8,0,2,16,0,4,29,0,11
69202,2013,2,23,13,312,787,976,28626,5,8236,6,96,1893,1,0,0,1411,1,3,1,0,0,0,3,1,6,2,1,1,8,6,0,1,1,243,271,11143,5494,747,64,29,778,836,243,316,0,1,4,4,1,5,9,1,10,21,1,18
68409,2013,3,16,14,291,486,229,8331,5,6064,6,16,272,1,0,10,2688,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1,765,765,11143,5494,780,35,266,480,228,765,765,4,0,1,7,0,3,14,0,6,30,0,10
51847,2011,3,19,2011,1019,507,599,41000,8,10096,2,11,1871,1,0,7,2470,1,7,4,2,7,4,6,6,6,2,0,0,3,0,0,2,1,11299,170,7577,2779,439,42,1,506,552,11299,653,1,1,3,2,2,6,3,5,12,12,5,23
55647,2012,10,12,2012,446,384,453,42081,0,16958,17,104,374,1,0,9,2838,1,15,11,1,11,4,0,2,6,2,0,0,7,5,0,4,3,1012,239,9642,6293,751,24,35258,380,433,1012,239,3,0,2,8,0,2,14,0,6,28,1,11
17923,2011,7,31,21,885,573,442,31252,4,12021,13,121,69,1,0,12,2838,1,15,11,1,7,4,0,2,0,0,3,3,7,5,0,4,3,2782,21751,12871,3897,442,19,35258,566,423,2782,21758,1,2,2,3,3,4,5,4,11,7,11,22
71743,2011,2,26,25,1040,440,442,42170,8,21062,14,29,1920,1,0,3,2853,1,7,4,2,7,4,4,5,6,2,0,0,6,4,1,6,5,21,21751,7577,3331,358,133,122,434,423,21,21758,5,0,0,8,0,2,17,0,3,27,0,13
51539,2013,2,9,2013,326,384,442,37943,4,9946,17,5,247,2,0,9,2838,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3,1012,21751,12871,6293,1485,22,35258,380,423,1012,21758,3,1,1,6,2,2,12,3,5,23,8,9
73819,2011,4,1,2011,1006,2064,339,19617,6,14396,2,14,1355,1,0,7,1452,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,2,1,739,1347,9987,2779,467,47,15,2042,290,739,1354,1,2,2,5,2,3,6,3,11,11,3,26
66881,2011,4,22,2011,985,808,894,36051,1,2897,10,62,413,1,0,7,2838,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3,1623,1120,6332,5758,1286,87,35258,799,858,1623,1135,3,0,2,5,0,5,11,1,8,24,2,14
58768,2013,2,9,14,326,178,442,6348,3,5447,5,31,1947,1,0,7,2838,1,8,5,1,7,4,6,6,6,2,1,1,7,5,0,4,3,97,21751,8052,3533,1015,24,35258,178,423,97,21758,3,2,0,4,6,0,8,8,4,11,12,17
2648,2011,7,8,2011,908,432,334,2439,3,18037,4,6,27,1,0,7,2838,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1,2,2,8052,4174,501,78,35258,428,286,2,2,1,0,4,3,2,5,10,3,7,24,5,11
68933,2013,8,2,21,152,293,384,22814,1,5452,16,61,680,2,0,7,313,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1,3907,1305,6332,3306,943,54,483,288,346,3907,1306,2,0,3,5,1,4,12,1,7,28,1,11
12427,2013,1,23,6,343,507,442,19674,3,6052,5,31,2052,1,0,11,2838,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3,11299,21751,8052,3533,1015,50,35258,506,423,11299,21758,3,0,2,5,0,5,10,0,10,18,0,22
16633,2011,8,5,2011,880,808,894,43975,2,19542,10,62,1551,0,0,7,2838,0,9,6,3,7,4,0,2,6,2,3,3,7,5,0,6,5,1623,1120,3059,5758,1286,68,35258,799,858,1623,1135,0,0,5,2,0,8,6,0,14,13,1,26
24123,2011,2,16,2,1050,66,109,45683,6,11958,3,34,2008,1,0,7,2838,1,4,2,1,7,4,0,2,6,2,1,1,3,0,0,4,3,152,113,9987,6599,434,84,35258,66,80,152,120,2,0,3,6,0,4,7,0,13,15,0,25
58551,2011,4,9,2011,998,1822,339,13386,8,9386,2,14,1411,1,0,7,1883,0,7,4,2,7,4,4,5,6,2,0,0,3,0,0,2,1,118,1347,7577,2779,467,64,18,1801,290,118,1354,0,0,5,0,0,10,1,2,17,7,3,30
17132,2011,3,17,4,1021,39,397,44000,8,469,14,29,1979,1,0,11,2753,1,7,4,2,7,4,4,5,6,2,1,1,6,4,1,2,1,44,87,7577,3331,358,45,49,38,361,44,88,3,1,1,5,2,3,13,2,5,32,2,6
3027,2013,2,9,3,326,1354,442,27371,3,4967,5,30,547,1,0,7,748,0,14,10,5,7,4,6,6,6,2,2,2,3,0,0,1,1,20,21751,8052,3533,1101,58,8,1342,423,20,21758,0,1,4,1,1,8,7,1,12,19,1,20
2651,2013,2,14,53,321,2140,2372,5462,0,6873,18,109,358,1,0,7,1201,2,7,4,2,7,4,6,6,7,5,0,0,3,0,0,1,1,4504,4532,9642,2536,1202,69,490,0,0,-1,-1,3,0,2,6,0,4,11,1,8,21,1,18
25998,2013,1,27,31,339,444,566,3568,7,20808,12,116,1578,1,0,10,192,1,14,10,5,7,4,0,2,6,2,0,0,3,0,0,2,1,281,267,5587,2144,346,13,704,438,495,281,267,0,0,5,0,0,10,0,0,20,0,0,40
63400,2013,3,25,2,282,1442,176,34007,5,10261,0,65,852,1,0,8,2838,0,3,1,0,10,4,6,6,6,2,2,2,5,3,1,2,1,1034,1,11143,4111,1244,114,35258,1430,140,1034,2,5,0,0,9,0,1,19,0,1,35,1,4
50028,2011,4,4,2011,1003,246,339,42113,8,14396,2,14,655,1,0,7,863,0,7,4,2,7,4,3,1,6,2,0,0,3,0,0,1,1,79,1347,7577,2779,467,30,18,244,290,79,1354,2,0,3,3,0,7,5,0,15,6,1,33
67897,2013,2,21,13,314,1690,1772,43411,5,5764,8,108,1886,1,0,12,2838,1,8,5,1,11,4,6,6,4,4,2,2,7,5,0,4,3,56,56,11143,1972,372,48,35258,1671,1668,56,56,2,0,3,4,0,6,7,0,13,17,0,23
21425,2011,8,10,2011,875,573,671,19110,4,14942,13,67,1495,2,0,7,2838,1,15,11,1,7,4,0,2,7,5,4,4,3,0,0,4,3,2782,679,12871,3897,427,75,35258,566,634,2782,1768,4,0,1,6,0,4,15,0,5,29,0,11
71756,2012,10,20,2012,438,58,35,15504,0,5597,17,104,2032,1,0,9,2838,0,8,5,1,11,4,0,2,6,2,3,3,7,5,0,4,3,111,108,9642,6293,751,73,35258,58,59,111,108,2,0,3,3,0,7,9,0,11,25,0,15
16862,2013,3,24,4,283,956,1189,27559,5,18134,6,106,1903,1,0,10,55,1,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1,226,226,11143,5494,550,297,7,945,990,226,226,5,0,0,10,0,0,20,0,0,39,0,1
15420,2011,4,18,17,989,1557,1714,21358,6,9401,3,91,629,1,0,7,2799,1,3,1,0,7,4,0,2,6,2,0,0,6,4,1,1,1,18,18,9987,6599,3128,65,18,1541,1550,18,18,0,0,5,0,0,10,5,0,15,15,1,24
47784,2011,8,3,2011,882,2140,2372,43341,4,978,4,8,495,1,0,7,2838,0,3,1,0,7,4,0,2,6,2,2,2,5,3,1,1,1,4504,4532,12871,4174,112,36,35258,0,0,-1,-1,2,2,1,5,2,3,11,2,7,27,5,8
712,2013,2,7,5,328,310,404,41300,7,20153,12,87,1566,1,0,3,2838,1,4,2,1,3,2,4,5,4,4,1,1,3,0,0,4,3,4,154,5587,2144,213,27,35258,306,368,4,154,3,0,2,7,0,3,8,0,12,14,0,26
54368,2011,8,10,2011,875,585,721,45683,4,900,13,45,1462,1,0,7,2838,1,9,6,3,7,4,0,2,6,2,3,3,7,5,0,6,5,577,1070,12871,3897,788,79,35258,578,634,577,1768,4,0,1,8,0,2,16,0,4,32,0,8
2866,2011,7,5,2011,911,2140,2372,7331,1,16191,10,100,840,1,0,7,458,2,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,4504,4532,6332,5758,1381,95,281,0,0,-1,-1,5,0,0,8,1,1,16,1,3,26,7,7
51130,2012,10,7,2012,451,507,637,37227,0,12073,17,64,1458,1,0,3,2162,1,3,1,0,3,2,0,2,6,2,3,3,5,3,1,1,1,11299,2282,9642,6293,584,18,794,506,557,11299,2367,1,1,3,3,1,6,3,1,16,9,5,26
27993,2011,3,14,2011,1024,2106,442,8434,0,8004,2,42,847,1,0,7,331,0,15,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3,1701,21751,9642,2779,644,12,3,2083,423,1701,21758,3,0,2,6,0,4,10,2,8,20,4,16
21621,2013,1,16,38,350,376,442,40229,3,17941,5,28,765,1,0,11,2838,0,7,4,2,7,4,0,2,6,2,1,1,7,5,0,2,1,605,21751,8052,3533,1322,67,35258,372,423,605,21758,4,0,1,8,0,2,15,0,5,31,1,8
66038,2011,3,4,4,1034,1442,442,9580,5,15466,20,95,963,0,0,4,197,0,14,10,5,4,0,4,5,6,2,3,3,3,0,0,1,1,1034,21751,11143,3186,375,32,35,1430,423,1034,21758,4,0,1,8,0,2,13,0,7,14,0,26
42182,2011,3,23,3,1015,1442,456,3516,8,2611,14,3,732,1,0,0,168,1,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1,1034,287,7577,3331,1263,72,296,1430,335,1034,398,3,0,2,6,0,4,14,0,6,25,0,15
17694,2013,2,2,28,333,437,571,22921,7,11619,12,77,1597,1,0,12,2838,1,9,6,3,7,4,6,6,6,2,1,1,3,0,0,6,5,474,157,5587,2144,512,44,35258,433,491,474,470,1,0,4,5,0,5,12,0,8,19,0,21
57759,2011,2,20,8,1046,195,225,45683,6,12854,3,34,33,1,0,7,187,1,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1,86,101,9987,6599,434,93,62,195,218,86,117,4,0,1,9,0,1,19,0,1,34,0,6
47978,2011,3,8,19,1030,293,383,45683,6,12958,3,24,1303,1,0,7,1639,1,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1,3907,690,9987,6599,914,59,59,288,345,3907,786,3,1,1,6,1,3,12,1,7,27,1,12
52359,2013,3,22,3,285,176,213,31979,5,9644,6,101,278,1,0,11,2838,2,4,2,1,7,4,3,1,4,4,1,1,3,0,0,4,3,1,1,11143,5494,1106,147,35258,174,200,1,1,4,0,1,7,2,1,14,4,2,25,9,6
69656,2011,3,4,28,1034,293,383,45683,6,12855,3,24,2013,1,0,7,2669,1,3,1,0,7,4,3,1,6,2,0,0,8,6,0,1,1,3907,690,9987,6599,914,42,32,288,345,3907,786,0,0,5,2,0,8,8,0,12,23,0,17
24086,2011,7,17,2011,899,808,442,37431,2,20024,10,62,317,1,0,7,2838,0,15,11,1,7,4,5,3,6,2,1,1,7,5,0,4,3,1623,21751,3059,5758,1286,50,35258,799,423,1623,21758,1,0,4,4,0,6,8,0,12,16,1,23
43579,2012,10,8,2012,450,1929,1993,35536,4,10096,17,104,944,1,0,9,2838,1,15,11,1,11,4,0,2,6,2,1,1,7,5,0,4,3,67,395,12871,6293,751,16,35258,1907,1876,67,395,2,1,2,6,2,2,12,2,6,24,3,13
43284,2013,3,28,43,279,507,442,110,5,48,0,0,1767,1,0,7,354,1,9,6,3,7,4,0,2,6,2,1,1,3,0,0,6,5,11299,21751,11143,4111,1521,62,19,506,423,11299,21758,1,0,4,4,0,6,5,1,14,14,2,24
2877,2011,3,15,30,1023,647,789,12299,8,10392,11,36,918,1,0,7,2838,1,15,11,1,7,4,0,2,4,4,0,0,7,5,0,4,3,152,147,7577,5038,1368,71,35258,639,699,152,151,1,0,4,2,1,7,12,1,7,23,3,14
21171,2013,1,23,6,343,507,442,9498,3,6052,5,31,2052,1,0,11,2838,0,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3,11299,21751,8052,3533,1015,50,35258,506,423,11299,21758,3,0,2,5,0,5,10,0,10,19,0,21
40982,2011,3,16,26,1022,1836,2029,22728,5,20227,20,52,1037,1,0,7,1637,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,154,154,11143,3186,870,129,74,1816,1784,154,154,4,1,0,9,1,0,18,2,0,32,7,1
48396,2013,3,14,2,293,1782,342,42378,5,13141,0,65,1655,1,0,7,1145,1,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1,25,687,11143,4111,1244,46,28,1763,293,28,690,3,0,2,7,0,3,17,0,3,31,1,8
13323,2011,8,24,2011,861,573,442,31709,4,14854,13,54,1665,1,0,12,2838,1,8,5,1,7,4,0,2,4,4,2,2,7,5,0,4,3,2782,21751,12871,3897,1049,153,35258,566,423,2782,21758,1,1,3,1,4,5,6,8,6,17,13,10
28467,2011,3,14,1,1024,1696,1863,14320,6,3365,3,91,1412,1,0,7,1866,1,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1,301,108,9987,6599,3128,189,43,1677,1673,301,291,5,0,0,10,0,0,20,0,0,39,0,1
2768,2013,2,8,7,327,2079,2188,11580,0,19721,8,63,980,1,0,7,2273,1,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1,416,40,9642,1972,385,35,19,2044,2012,416,232,5,0,0,10,0,0,18,0,2,34,0,6
73593,2011,4,6,2011,1001,507,637,33691,2,10504,10,13,1042,1,0,7,2838,1,0,0,1,7,4,4,5,6,2,1,1,7,5,0,4,3,11299,2282,3059,5758,365,78,35258,506,557,11299,2367,1,2,2,3,2,5,10,2,8,15,5,20
65164,2013,2,24,6,311,1841,257,43411,7,20340,16,86,932,1,0,3,2838,0,15,11,1,3,2,5,3,6,2,2,2,7,5,0,4,3,1136,40,5587,3306,845,74,35258,1821,275,1136,40,5,0,0,8,0,2,18,0,2,31,0,9
69976,2013,2,12,23,323,293,384,13336,6,15917,16,86,1375,1,0,9,2838,0,9,6,3,11,4,5,3,6,2,1,1,7,5,0,6,5,3907,1305,9987,3306,845,243,35258,288,346,3907,1306,3,0,2,5,0,5,11,0,9,21,1,18
52145,2013,2,12,18,323,887,1015,36358,7,12101,12,57,1509,1,0,7,2838,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,546,501,5587,2144,649,55,35258,878,929,546,506,2,3,0,4,5,1,8,8,4,17,12,11
49259,2013,3,21,50,286,507,342,32379,5,8201,0,65,702,1,0,7,2061,1,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1,11299,687,11143,4111,1244,94,126,506,293,11299,690,4,0,1,8,0,2,17,1,2,30,3,7
23542,2011,3,1,2011,1037,293,383,45683,6,19083,3,24,1369,1,0,7,1827,1,3,1,0,7,4,4,5,6,2,1,1,8,6,0,1,1,3907,690,9987,6599,914,79,28,288,345,3907,786,4,0,1,9,0,1,19,0,1,32,0,8
69848,2011,3,28,15,1010,1267,442,6711,8,5843,11,83,606,1,0,7,2838,1,15,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3,189,21751,7577,5038,846,28,35258,1258,423,189,21758,0,1,4,1,1,8,1,1,18,6,1,33
9305,2011,3,6,13,1032,1096,1293,45683,1,4414,3,91,636,1,0,7,1454,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,102,101,6332,6599,3128,112,54,1087,1139,102,101,4,0,1,9,0,1,18,0,2,30,2,8
14359,2011,3,26,39,1012,507,442,23760,5,8418,20,52,1203,1,0,7,166,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,11299,21751,11143,3186,870,21,21,506,423,11299,21758,3,1,1,6,2,2,11,3,6,23,4,13
28925,2011,7,17,2011,899,1491,2129,11469,4,636,4,7,1696,1,0,7,2838,1,3,1,0,7,4,0,2,7,5,0,0,8,6,0,1,1,291,43,12871,4174,622,20,35258,1477,1973,291,43,1,0,4,5,0,5,10,1,9,23,3,14
21243,2013,2,22,1,313,2106,637,40520,7,2724,16,61,642,2,0,7,398,1,3,1,0,7,4,6,6,7,5,0,0,8,6,0,1,1,1701,2282,5587,3306,943,64,395,2083,557,1701,2367,3,0,2,5,0,5,10,0,10,16,1,23
10616,2013,1,24,25,342,437,570,38421,7,6733,7,85,1313,1,0,7,2838,0,4,2,1,7,4,0,2,4,4,2,2,3,0,0,4,3,474,188,5587,1920,375,39,35258,433,491,474,470,0,0,5,0,0,10,0,0,20,0,3,37
73667,2013,2,12,17,323,1858,1939,32763,0,9586,18,23,838,1,0,7,2838,1,8,5,1,7,4,0,2,6,2,1,1,3,0,0,4,3,735,887,9642,2536,680,23,35258,1838,1803,735,887,4,0,1,7,0,3,14,0,6,20,4,16
